Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,GrabFood / GrabMart Other Commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,VAT Amount,PIT Amount,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood / GrabMart Commission, Adjustments, Ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,16/10/2025 14:23,16/10/2025 14:23,GrabFood,Advertisement,,Transferred,3151417159sp00000000000000000000,,,,c668fec69cf848d6bdf1b63ffc928af1,,c668fec69cf848d6bdf1b63ffc928af1,,,Cash,,,,,,,,SVNMW9ZGCE4M,17/10/2025 4:43,-400,,,,,,,,,,,,,,,,,,,,,,,,,-432,,,,,-32,,,,,Đồng Tài Trợ Đa Tầng - Gói Tiêu Chu - 2025-10-15,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,16/10/2025 13:50,16/10/2025 13:11,GrabFood,Payment ,,Transferred,3151289119sp00000000000000000000,,,,4356517-C7TFVXDGMEKZAT,GF-231,A-8GAIVFTWX85CAV,GrabFood app & web,,Cashless,,,,,,,,SVNMW9ZGCE4M,17/10/2025 4:43,58000,0,0,,,,-7500,0,,0,0,50500,,,,0,0,-9915,,0,0,0,0,0,0,40585,,,,,-734,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,16/10/2025 11:06,16/10/2025 10:46,GrabFood,Payment ,,Transferred,3150617982sp00000000000000000000,,,,58003775-C7TFT25ZVNWWN2,GF-297,A-8GA5N6BGWN3OAV,GrabFood app & web,,Cashless,,,,,,,,SVNMW9ZGCE4M,17/10/2025 4:43,29000,0,0,,,,0,0,,0,0,29000,,,,0,0,-5694,,0,0,0,0,0,0,23306,,,,,-422,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,16/10/2025 10:04,16/10/2025 9:51,GrabFood,Payment ,,Transferred,3150457629sp00000000000000000000,,,,128132312-C7TFTNE2N4DHRE,GF-677,A-8GAWN4WWW42FAV,GrabFood app & web,,Cash,,,,,,,,SVNMW9ZGCE4M,17/10/2025 4:43,58000,0,0,,,,-7500,0,,0,0,50500,,,,0,0,-9915,,0,0,0,0,0,0,40585,,,,,-734,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bà Rịa,2b393384-679f-4690-8add-cb61d5f03750,16/10/2025 16:02,16/10/2025 15:45,GrabFood,Payment ,,Transferred,3151664620sp00000000000000000000,,,,127758904-C7TGAT3XR7CAG2,GF-476,A-8GBX4XDWX8V3AV,GrabFood app & web,,Cashless,,,,,,,,SVNSIPY9NQGU,17/10/2025 4:43,61000,0,0,,,,-4000,0,,0,0,57000,,,,0,0,-11192,,0,0,0,0,0,0,45808,,,,,-829,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bà Rịa,2b393384-679f-4690-8add-cb61d5f03750,16/10/2025 15:05,16/10/2025 14:55,GrabFood,Payment ,,Transferred,3151546765sp00000000000000000000,,,,401564862-C7TGAE2CBFDXFE,GF-689,A-8GASFUTWX2D8AV,GrabFood app & web,,Cash,,,,,,,,SVNSIPY9NQGU,17/10/2025 4:43,51000,0,0,,,,0,0,,0,0,51000,,,,0,0,-10014,,0,0,0,0,0,0,40986,,,,,-742,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bà Rịa,2b393384-679f-4690-8add-cb61d5f03750,16/10/2025 14:37,16/10/2025 14:37,GrabFood,Advertisement,,Transferred,3151472381sp00000000000000000000,,,,d5449552cb2f4815ae9a72e7d72af170,,d5449552cb2f4815ae9a72e7d72af170,,,Cash,,,,,,,,SVNSIPY9NQGU,17/10/2025 4:43,-99000,,,,,,,,,,,,,,,,,,,,,,,,,-106920,,,,,-7920,,,,,Grab Ngon Rẻ - Tiêu Chuẩn - Group 2 - 2025-10-15,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bà Rịa,2b393384-679f-4690-8add-cb61d5f03750,16/10/2025 14:07,16/10/2025 14:07,GrabFood,Advertisement,,Transferred,3151356837sp00000000000000000000,,,,23b37cc2cb8c4ae8bb8923b15958da67,,23b37cc2cb8c4ae8bb8923b15958da67,,,Cash,,,,,,,,SVNSIPY9NQGU,17/10/2025 4:43,-17978,,,,,,,,,,,,,,,,,,,,,,,,,-19416,,,,,-1438,,,,,Chiến dịch Đa tầng 2.0 - Tiết Kiệm - 2025-10-15,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bà Rịa,2b393384-679f-4690-8add-cb61d5f03750,16/10/2025 12:19,16/10/2025 12:02,GrabFood,Payment ,,Transferred,3150977609sp00000000000000000000,,,,457220784-C7TFVCLFVYJXAX,GF-667,A-8GACM9DGXXRVAV,GrabFood app & web,,Cash,,,,,,,,SVNSIPY9NQGU,17/10/2025 4:43,87000,0,0,,,,-4000,0,,0,0,83000,,,,0,0,-16297,,0,0,0,0,0,0,66703,,,,,-1207,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bà Rịa,2b393384-679f-4690-8add-cb61d5f03750,16/10/2025 10:54,16/10/2025 10:41,GrabFood,Payment ,,Transferred,3150578888sp00000000000000000000,,,,452094488-C7TFT2JFA7UVA6,GF-001,A-8GA59TIWX68FAV,GrabFood app & web,,Cash,,,,,,,,SVNSIPY9NQGU,17/10/2025 4:43,54000,0,0,,,,-8000,0,,0,0,46000,,,,0,0,-9032,,0,0,0,0,0,0,36968,,,,,-669,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bà Rịa,2b393384-679f-4690-8add-cb61d5f03750,16/10/2025 8:37,16/10/2025 8:25,GrabFood,Payment ,,Transferred,3150301646sp00000000000000000000,,,,297309603-C7TFR8JWTTXCVT,GF-941,A-8G9OPUMGW5SEAV,GrabFood app & web,,Cash,,,,,,,,SVNSIPY9NQGU,17/10/2025 4:43,29000,0,0,,,,0,0,,0,0,29000,,,,0,0,-5694,,0,0,0,0,0,0,23306,,,,,-422,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bà Rịa,2b393384-679f-4690-8add-cb61d5f03750,16/10/2025 8:36,16/10/2025 8:14,GrabFood,Payment ,,Transferred,3150300339sp00000000000000000000,,,,117328512-C7TFR6WZPFXETN,GF-723,A-8G9NQR6GWJL9AV,GrabFood app & web,,Cash,,,,,,,,SVNSIPY9NQGU,17/10/2025 4:43,62000,0,0,,,,-20500,0,,0,0,41500,,,,0,0,-8148,,0,0,0,0,0,0,33352,,,,,-604,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bà Rịa,2b393384-679f-4690-8add-cb61d5f03750,16/10/2025 8:29,16/10/2025 8:16,GrabFood,Payment ,,Transferred,3150290924sp00000000000000000000,,,,313526570-C7TFR66KAT5XSA,GF-008,A-8G9OWAOWWN3OAV,GrabFood app & web,,Cash,,,,,,,,SVNSIPY9NQGU,17/10/2025 4:43,52000,0,0,,,,-8000,0,,0,0,44000,,,,0,0,-8639,,0,0,0,0,0,0,35361,,,,,-640,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,16/10/2025 21:00,16/10/2025 21:00,GrabFood,Adjustment ,AR Collection (non-taxable),Transferred,3152434099sp00000000000000000000,,,,29d267f8d1d443e7829dcc84cb818ace,,29d267f8d1d443e7829dcc84cb818ace,,Manually Paid,,,,,,,,,SVN44PMYDQJW,17/10/2025 4:39,-116667,,,,,,,,,,,,,,,,,,,,,,,,,-116667,,,,,0,,,,,Can tru phi DV Goi TMDT-TD Hien Thi Cao-13.10-19.10.25-4/4,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,16/10/2025 20:49,16/10/2025 20:32,GrabFood,Payment ,,Transferred,3152411404sp00000000000000000000,,,,310314114-C7TGEFLBL8BTNE,GF-131,A-8GBRC7WGWRM8AV,GrabFood app & web,,Cash,,,,,,,,SVN44PMYDQJW,17/10/2025 4:39,51000,0,0,,,,-4800,0,,0,0,46200,,,,0,0,-11336,,0,0,0,0,0,0,34864,,,,,-840,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,16/10/2025 15:55,16/10/2025 15:47,GrabFood,Payment ,,Transferred,3151651500sp00000000000000000000,,,,221481798-C7TGAUBUV2DXGJ,GF-210,A-8GBX8P9WWPJTAV,GrabFood app & web,,Cashless,,,,,,,,SVN44PMYDQJW,17/10/2025 4:39,51000,0,0,,,,-4800,0,,0,0,46200,,,,0,0,-11336,,0,0,0,0,0,0,34864,,,,,-840,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,16/10/2025 14:00,16/10/2025 13:40,GrabFood,Payment ,,Transferred,3151322059sp00000000000000000000,,,,415198497-C7TFV4A2T2KAPE,GF-268,A-8GALLXQGWXFVAV,GrabFood app & web,,Cash,,,,,,,,SVN44PMYDQJW,17/10/2025 4:39,102000,0,0,,,,-12000,0,,0,0,90000,,,,0,0,-22083,,0,0,0,0,0,0,67917,,,,,-1636,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,16/10/2025 13:38,16/10/2025 13:38,GrabFood,Advertisement,,Transferred,3151243257sp00000000000000000000,,,,abe175d3fcdf4a918aa7598af6a9a388,,abe175d3fcdf4a918aa7598af6a9a388,,,Cash,,,,,,,,SVN44PMYDQJW,17/10/2025 4:39,-500,,,,,,,,,,,,,,,,,,,,,,,,,-540,,,,,-40,,,,,Đồng tài trợ đa tầng - Siêu Tiết Ki - 2025-10-15,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,16/10/2025 12:36,16/10/2025 12:21,GrabFood,Payment ,,Transferred,3151051452sp00000000000000000000,,,,255276175-C7TFVJDXLJ5VVA,GF-770,A-8GAEDCQWX8V3AV,GrabFood app & web,,Cash,,,,,,,,SVN44PMYDQJW,17/10/2025 4:39,73000,0,0,,,,-4800,0,,0,0,68200,,,,0,0,-16734,,0,0,0,0,0,0,51466,,,,,-1240,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Tỉnh Lộ 8 Củ Chi,75524cef-5dc4-4372-b214-5311e322158e,16/10/2025 12:30,16/10/2025 12:02,GrabFood,Payment ,,Transferred,3151025014sp00000000000000000000,,,,34913352-C7TFVCLKGANXDE,GF-920,A-8GACMEKGW42FAV,GrabFood app & web,,Cash,,,,,,,,SVN44PMYDQJW,17/10/2025 4:39,54000,0,0,,,,-4800,0,,0,0,49200,,,,0,0,-12072,,0,0,0,0,0,0,37128,,,,,-894,0,,,,,,,,,
