Merchant Name,Merchant ID,Store Name,Store ID,Updated On,Created On,Type,Category,Subcategory,Status,Transaction ID,Linked Transaction ID,Partner transaction ID 1,Partner transaction ID 2,Long Order ID,Short Order ID,Booking ID,Order Channel,Order Type,Payment Method,Receiving account / Source of fund,Terminal ID,Channel,Offer Type,Grab Fee (%),Points Multiplier,Points Issued,Settlement ID,Transfer Date,Amount,Tax on Order Value,Restaurant Packaging Charge,Non-Member Fee,Restaurant Service Charge,Offer,Discount (Merchant-Funded),Delivery Fee Discount (Merchant-Funded),Delivery Charge (Grab Online Store),Delivery Charge (Merchant Delivery),GrabExpress Delivery Service Fee,Net Sales,Net MDR,Tax on MDR,Grab Fee,Marketing success fee,Delivery Commission,Channel Commission,Order commission,GrabFood / GrabMart Other Commission,GrabKitchen Commission,GrabKitchen Other Commission,Withholding Tax,VAT Amount,PIT Amount,Total,Tax on MDR (%),Delivery Commission (%),Channel Commission (%),Order Commission (%),"Tax on GrabFood / GrabMart Commission, Adjustments, Ads",Tax on Total GrabKitchen Commission,Cancellation Reason,Cancelled by,Reason for Refund,Description,Incident group,Incident alias,Customer refund Item,Appeal link,Appeal status
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Phan Thiết,678f009e-4d89-4d12-8203-fdb94b4a3ac8,04/10/2025 7:57,04/10/2025 7:30,GrabFood,Payment ,,Transferred,3118594701sp00000000000000000000,,,,378983866-C7NYG8AFJFXJVN,GF-892,A-8EO5NDFGWTTDAV,GrabFood app & web,,Cash,,,,,,,,SVNG2D1WVHGD,05/10/2025 3:00,87000,0,0,,,,-12500,0,,0,0,74500,,,,0,0,-14628,,0,0,0,0,0,0,59872,,,,,-1084,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Phan Thiết,678f009e-4d89-4d12-8203-fdb94b4a3ac8,04/10/2025 7:10,04/10/2025 6:54,GrabFood,Payment ,,Transferred,3118552796sp00000000000000000000,,,,409488173-C7NYGYXHACLKLA,GF-755,A-8EO2FV8WW3EUAV,GrabFood app & web,,Cash,,,,,,,,SVNG2D1WVHGD,05/10/2025 3:00,29000,0,0,,,,0,0,,0,0,29000,,,,0,0,-5694,,0,0,0,0,0,0,23306,,,,,-422,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bình Phước,292c98de-af75-4573-b80a-6dc844077ea2,04/10/2025 21:16,04/10/2025 20:29,GrabFood,,,Cancelled,,,,,429975540-C7NYTUNBGYUCN6,GF-733,A-8EQD3RBGXXN5AV,,,Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,FAILED,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bình Phước,292c98de-af75-4573-b80a-6dc844077ea2,04/10/2025 12:52,04/10/2025 12:52,GrabFood,Advertisement,,Transferred,3119410853sp00000000000000000000,,,,eaa3060d5c9f4682a37979623e2b3bc7,,eaa3060d5c9f4682a37979623e2b3bc7,,,Cash,,,,,,,,SVNEBTCCSZLT,05/10/2025 2:59,-100,,,,,,,,,,,,,,,,,,,,,,,,,-108,,,,,-8,,,,,Đồng Tài Trợ Đa Tầng - Gói Tiêu Chu - 2025-10-03,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Bình Phước,292c98de-af75-4573-b80a-6dc844077ea2,04/10/2025 9:51,04/10/2025 9:16,GrabFood,Payment ,,Transferred,3118774823sp00000000000000000000,,,,386457725-C7NYJTTEEPDVCA,GF-914,A-8EOFFREWWTTDAV,GrabFood app & web,,Cash,,,,,,,,SVNEBTCCSZLT,05/10/2025 2:59,50000,0,0,,,,-32500,0,,0,0,17500,,,,0,0,-3436,,0,0,0,0,0,0,14064,,,,,-255,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long Xuyên,f8a1d2c4-1991-46b2-945d-958399251c65,04/10/2025 12:25,04/10/2025 12:07,GrabFood,Payment ,,Transferred,3119284790sp00000000000000000000,,,,372176061-C7NYLUCZCBJULX,GF-810,A-8EOV4EWGX5GTAV,GrabFood app & web,,Cash,,,,,,,,SVNBGR3ZLOZ1,05/10/2025 2:58,58000,0,0,,,,0,0,,0,0,58000,,,,0,0,-11388,,0,0,0,0,0,0,46612,,,,,-844,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long Xuyên,f8a1d2c4-1991-46b2-945d-958399251c65,04/10/2025 9:23,04/10/2025 9:07,GrabFood,Payment ,,Transferred,3118724278sp00000000000000000000,,,,281592794-C7NYJPVHENLAE2,GF-696,A-8EOEKL6WXXN5AV,GrabFood app & web,,Cashless,,,,,,,,SVNBGR3ZLOZ1,05/10/2025 2:58,87000,0,0,,,,0,0,,0,0,87000,,,,0,0,-17082,,0,0,0,0,0,0,69918,,,,,-1265,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long Xuyên,f8a1d2c4-1991-46b2-945d-958399251c65,04/10/2025 7:56,04/10/2025 7:35,GrabFood,Payment ,,Transferred,3118593304sp00000000000000000000,,,,307580728-C7NYHALDA4MBEX,GF-078,A-8EO67SSGXDKPAV,GrabFood app & web,,Cash,,,,,,,,SVNBGR3ZLOZ1,05/10/2025 2:58,58000,0,0,,,,-7500,0,,0,0,50500,,,,0,0,-9915,,0,0,0,0,0,0,40585,,,,,-734,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long Xuyên,f8a1d2c4-1991-46b2-945d-958399251c65,04/10/2025 6:49,04/10/2025 6:35,GrabFood,Payment ,,Transferred,3118542486sp00000000000000000000,,,,206474125-C7NYGUKDGF5TKA,GF-278,A-8EOWN5XWX5UHAV,GrabFood app & web,,Cashless,,,,,,,,SVNBGR3ZLOZ1,05/10/2025 2:58,83000,0,0,,,,-32500,0,,0,0,50500,,,,0,0,-9916,,0,0,0,0,0,0,40584,,,,,-735,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,04/10/2025 20:19,04/10/2025 20:06,GrabFood,Payment ,,Transferred,3120622992sp00000000000000000000,,,,447175368-C7NYTNTCRK4ULX,GF-730,A-8EQBW2JWWOVRAV,GrabFood app & web,,Cash,,,,,,,,SVNGHMZD7EBJ,05/10/2025 3:00,37000,0,0,,,,0,0,,0,0,37000,,,,0,0,-7265,,0,0,0,0,0,0,29735,,,,,-538,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,04/10/2025 13:23,04/10/2025 13:23,GrabFood,Advertisement,,Transferred,3119546977sp00000000000000000000,,,,8fbee63d281f4ceea437611aae86fb98,,8fbee63d281f4ceea437611aae86fb98,,,Cash,,,,,,,,SVNGHMZD7EBJ,05/10/2025 3:00,-300,,,,,,,,,,,,,,,,,,,,,,,,,-324,,,,,-24,,,,,Đồng Tài Trợ Đa Tầng - Gói Tiêu Chu - 2025-10-03,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,04/10/2025 13:16,04/10/2025 13:03,GrabFood,Payment ,,Transferred,3119516850sp00000000000000000000,,,,430419669-C7NYL8AAA8NGLA,GF-641,A-8EP47N4W2D3RAV,GrabFood app & web,,Cash,,,,,,,,SVNGHMZD7EBJ,05/10/2025 3:00,44000,0,0,,,,-7500,0,,0,0,36500,,,,0,0,-7166,,0,0,0,0,0,0,29334,,,,,-531,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,04/10/2025 11:38,04/10/2025 11:29,GrabFood,Payment ,,Transferred,3119076445sp00000000000000000000,,,,26591714-C7NYLJL3L33KJN,GF-254,A-8EORK9MWWNE8AV,GrabFood app & web,,Cashless,,,,,,,,SVNGHMZD7EBJ,05/10/2025 3:00,47000,0,0,,,,-7500,0,,0,0,39500,,,,0,0,-7755,,0,0,0,0,0,0,31745,,,,,-574,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,04/10/2025 10:38,04/10/2025 9:52,GrabFood,Payment ,,Transferred,3118878458sp00000000000000000000,,,,429535917-C7NYJ233T6AGNJ,GF-310,A-8EOIO4CWX37LAV,GrabFood app & web,,Cash,,,,,,,,SVNGHMZD7EBJ,05/10/2025 3:00,29000,0,0,,,,0,0,,0,0,29000,,,,0,0,-5694,,0,0,0,0,0,0,23306,,,,,-422,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,04/10/2025 10:09,04/10/2025 9:49,GrabFood,Payment ,,Transferred,3118810110sp00000000000000000000,,,,380724417-C7NYJ2NAHALVAJ,GF-623,A-8EOIGB7WWNE8AV,GrabFood app & web,,Cash,,,,,,,,SVNGHMZD7EBJ,05/10/2025 3:00,47000,0,0,,,,-27500,0,,0,0,19500,,,,0,0,-3829,,0,0,0,0,0,0,15671,,,,,-284,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Kiên Giang,914c7736-aef9-43f4-b84e-3fbed85e8a78,04/10/2025 10:03,04/10/2025 9:32,GrabFood,Payment ,,Transferred,3118798502sp00000000000000000000,,,,457136813-C7NYJXLDGBWCEJ,GF-543,A-8EOGU5EW2U7OAV,GrabFood app & web,,Cash,,,,,,,,SVNGHMZD7EBJ,05/10/2025 3:00,52000,0,0,,,,-7500,0,,0,0,44500,,,,0,0,-8737,,0,0,0,0,0,0,35763,,,,,-647,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Mỹ Tho,cd2e6fdc-d023-4dca-a9b2-07ff4bbeef16,04/10/2025 21:31,04/10/2025 21:09,GrabFood,Payment ,,Transferred,3120791365sp00000000000000000000,,,,449521724-C7NYT4NHVGJ2GJ,GF-201,A-8EQGOTWGW2QSAV,GrabFood app & web,,Cashless,,,,,,,,SVNYQVFCC4MH,05/10/2025 2:58,87000,0,0,,,,-12500,0,,0,0,74500,,,,0,0,-14628,,0,0,0,0,0,0,59872,,,,,-1084,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Mỹ Tho,cd2e6fdc-d023-4dca-a9b2-07ff4bbeef16,04/10/2025 18:24,04/10/2025 17:58,GrabFood,Payment ,,Transferred,3120254974sp00000000000000000000,,,,423553849-C7NYRYEYGRLFG6,GF-323,A-8EPV7NRWXXN5AV,GrabFood app & web,,Cash,,,,,,,,SVNYQVFCC4MH,05/10/2025 2:58,116000,0,0,,,,-12500,0,,0,0,103500,,,,0,0,-20322,,0,0,0,0,0,0,83178,,,,,-1505,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Mỹ Tho,cd2e6fdc-d023-4dca-a9b2-07ff4bbeef16,04/10/2025 18:09,04/10/2025 17:49,GrabFood,Payment ,,Transferred,3120212414sp00000000000000000000,,,,275459862-C7NYRVMEUEJWE6,GF-058,A-8EPUDR2GWQLWAV,GrabFood app & web,,Cashless,,,,,,,,SVNYQVFCC4MH,05/10/2025 2:58,29000,0,0,,,,0,0,,0,0,29000,,,,0,0,-5694,,0,0,0,0,0,0,23306,,,,,-422,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Mỹ Tho,cd2e6fdc-d023-4dca-a9b2-07ff4bbeef16,04/10/2025 12:33,04/10/2025 12:33,GrabFood,Advertisement,,Transferred,3119319662sp00000000000000000000,,,,3def07a874d44ec181e9ae543d5de19d,,3def07a874d44ec181e9ae543d5de19d,,,Cash,,,,,,,,SVNYQVFCC4MH,05/10/2025 2:58,-17000,,,,,,,,,,,,,,,,,,,,,,,,,-18360,,,,,-1360,,,,,Sáng Trưa 0Đ Plus - Gói Tiêu Chuẩn - Gro - 2025-10-03,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Mỹ Tho,cd2e6fdc-d023-4dca-a9b2-07ff4bbeef16,04/10/2025 12:32,04/10/2025 12:32,GrabFood,Advertisement,,Transferred,3119314085sp00000000000000000000,,,,258411915d99410cb574b6094cca19f5,,258411915d99410cb574b6094cca19f5,,,Cash,,,,,,,,SVNYQVFCC4MH,05/10/2025 2:58,-200,,,,,,,,,,,,,,,,,,,,,,,,,-216,,,,,-16,,,,,Đồng Tài Trợ Đa Tầng - Gói Tiêu Chu - 2025-10-03,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Mỹ Tho,cd2e6fdc-d023-4dca-a9b2-07ff4bbeef16,04/10/2025 7:13,04/10/2025 7:00,GrabFood,Payment ,,Transferred,3118554392sp00000000000000000000,,,,48083267-C7NYG2CALEVTJ6,GF-251,A-8EO3X7NWWD3RAV,GrabFood app & web,,Cashless,,,,,,,,SVNYQVFCC4MH,05/10/2025 2:58,65000,0,0,,,,-17500,0,,0,0,47500,,,,0,0,-9326,,0,0,0,0,0,0,38174,,,,,-691,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Mỹ Tho,cd2e6fdc-d023-4dca-a9b2-07ff4bbeef16,04/10/2025 7:11,04/10/2025 6:54,GrabFood,Payment ,,Transferred,3118553746sp00000000000000000000,,,,352294460-C7NYGYWCAXNWEJ,GF-104,A-8EO2EOAW29SAAV,GrabFood app & web,,Cashless,,,,,,,,SVNYQVFCC4MH,05/10/2025 2:58,80000,0,0,,,,-32500,0,,0,0,47500,,,,0,0,-9327,,0,0,0,0,0,0,38173,,,,,-691,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long An,b0f864d5-3009-4bc2-ae1d-ba4912bf79b4,04/10/2025 17:14,04/10/2025 16:54,GrabFood,Payment ,,Transferred,3120076016sp00000000000000000000,,,,23442590-C7NYRFWBABJVHA,GF-045,A-8EPPCGNWX669AV,GrabFood app & web,,Cashless,,,,,,,,SVNZJWUHVMMP,05/10/2025 2:59,83000,0,0,,,,-20000,0,,0,0,63000,,,,0,0,-12370,,0,0,0,0,0,0,50630,,,,,-916,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long An,b0f864d5-3009-4bc2-ae1d-ba4912bf79b4,04/10/2025 13:38,04/10/2025 13:38,GrabFood,Advertisement,,Transferred,3119607076sp00000000000000000000,,,,63e90093c947412c90a061f03735b19d,,63e90093c947412c90a061f03735b19d,,,Cash,,,,,,,,SVNZJWUHVMMP,05/10/2025 2:59,-108000,,,,,,,,,,,,,,,,,,,,,,,,,-116640,,,,,-8640,,,,,Gói Quảng Cáo GrabFood - Gói Nâng Cao - B - 2025-10-03,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long An,b0f864d5-3009-4bc2-ae1d-ba4912bf79b4,04/10/2025 13:33,04/10/2025 13:17,GrabFood,Payment ,,Transferred,3119583024sp00000000000000000000,,,,52702432-C7NYMBVZAXAKRJ,GF-861,A-8EP5HGFGW2QSAV,GrabFood app & web,,Cashless,,,,,,,,SVNZJWUHVMMP,05/10/2025 2:59,130000,0,0,,,,-17500,0,,0,0,112500,,,,0,0,-22089,,0,0,0,0,0,0,90411,,,,,-1636,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long An,b0f864d5-3009-4bc2-ae1d-ba4912bf79b4,04/10/2025 13:19,04/10/2025 13:19,GrabFood,Advertisement,,Transferred,3119527588sp00000000000000000000,,,,8833d034cbfd42b58d9eb7cb97dd361e,,8833d034cbfd42b58d9eb7cb97dd361e,,,Cash,,,,,,,,SVNZJWUHVMMP,05/10/2025 2:59,-21000,,,,,,,,,,,,,,,,,,,,,,,,,-22680,,,,,-1680,,,,,Sáng Trưa 0Đ Plus - Gói Tiêu Chuẩn - BDD - 2025-10-03,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long An,b0f864d5-3009-4bc2-ae1d-ba4912bf79b4,04/10/2025 13:08,04/10/2025 13:08,GrabFood,Advertisement,,Transferred,3119482958sp00000000000000000000,,,,37091cc36cb94a8aa796b09bc5b67428,,37091cc36cb94a8aa796b09bc5b67428,,,Cash,,,,,,,,SVNZJWUHVMMP,05/10/2025 2:59,-600,,,,,,,,,,,,,,,,,,,,,,,,,-648,,,,,-48,,,,,Đồng Tài Trợ Đa Tầng - Gói Tiêu Chu - 2025-10-03,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long An,b0f864d5-3009-4bc2-ae1d-ba4912bf79b4,04/10/2025 9:54,04/10/2025 9:26,GrabFood,Payment ,,Transferred,3118780528sp00000000000000000000,,,,321204438-C7NYJU5HV6JZLX,GF-733,A-8EOGBCAWWQLWAV,GrabFood app & web,,Cashless,,,,,,,,SVNZJWUHVMMP,05/10/2025 2:59,105000,0,0,,,,-35000,0,,0,0,70000,,,,0,0,-13744,,0,0,0,0,0,0,56256,,,,,-1018,0,,,,,,,,,
CÔNG TY TNHH DUONG THANH LONG,15df402a-6bd9-415c-8fbe-7121dfcc79ba,Cà Phê Muối Chú Long - Long An,b0f864d5-3009-4bc2-ae1d-ba4912bf79b4,04/10/2025 9:06,04/10/2025 8:46,GrabFood,Payment ,,Transferred,3118693114sp00000000000000000000,,,,464433221-C7NYJJ6JUEEZLA,GF-598,A-8EOCN6VWWTTDAV,GrabFood app & web,,Cash,,,,,,,,SVNZJWUHVMMP,05/10/2025 2:59,83000,0,0,,,,-22500,0,,0,0,60500,,,,0,0,-11879,,0,0,0,0,0,0,48621,,,,,-880,0,,,,,,,,,
